name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2024-11-29,66.2,42.8,54.3,66.2,38.6,53.6,36.1,51.9,0,0,0,,0,0,17.2,9.2,183.9,1022.7,30.2,6.2,172.6,15,7,10,2024-11-29T06:45:02,2024-11-29T17:17:49,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-11-30,68.1,50,58,68.1,50,58,38.7,49.4,0,0,0,,0,0,17,11.4,102.1,1021.7,7.9,6.2,174.8,15.1,7,10,2024-11-30T06:45:48,2024-11-30T17:17:47,0.97,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-01,67.9,44.5,56.1,67.9,40.6,55.9,38.7,53.4,0,0,0,,0,0,18.6,13.9,109.2,1020.2,2,6.2,179.5,15.4,7,10,2024-12-01T06:46:33,2024-12-01T17:17:47,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-02,68.3,44.2,56.8,68.3,41.7,56.5,38.8,52.7,0,0,0,,0,0,18.1,9.2,196.8,1018.8,0,6.2,183.5,15.9,7,10,2024-12-02T06:47:18,2024-12-02T17:17:49,0.04,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-03,73.5,46.4,60,73.5,42.9,59.7,41,50.9,0,0,0,,0,0,18.3,13.9,192.6,1017.3,8.7,6.2,179.3,15.4,7,10,2024-12-03T06:48:03,2024-12-03T17:17:52,0.07,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-04,73,49.6,61.5,73,49.6,61.5,38.2,46.6,0,0,0,,0,0,15.7,13.9,255.3,1018,21.4,6.2,183.9,15.8,7,10,2024-12-04T06:48:47,2024-12-04T17:17:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-05,69.8,44.6,58.7,69.8,42.1,58.5,41.4,55,0,0,0,,0,0,20.4,13.9,74.7,1020.3,2,6.2,178.8,15.4,7,10,2024-12-05T06:49:31,2024-12-05T17:18:04,0.15,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-06,67.6,50,58.1,67.6,50,58.1,45,62.1,0,0,0,,0,0,21.7,11.4,68.4,1023,47.5,6.2,170,14.8,7,10,2024-12-06T06:50:14,2024-12-06T17:18:12,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-07,80.6,50,63,79.7,50,62.9,48.2,62.5,0,0,0,,0,0,19.2,13.9,187.4,1023.6,7.8,6,176.7,15.2,7,10,2024-12-07T06:50:57,2024-12-07T17:18:21,0.22,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-08,82.4,57.2,67.3,80.2,57.2,66.9,41.9,43,0,0,0,,0,0,29.5,18.3,218.5,1022.1,85.5,6.2,170.8,14.8,7,10,2024-12-08T06:51:39,2024-12-08T17:18:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-09,69.8,53.6,61.5,69.8,53.6,61.5,37.4,42.4,0,0,0,,0,0,19.9,11.4,18.5,1024.5,3.5,6.2,178.8,15.3,7,10,2024-12-09T06:52:20,2024-12-09T17:18:45,0.29,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-10,64.7,41,54.6,64.7,37.9,54.2,36.9,53.5,0,0,0,,0,0,15.2,6.9,67.3,1025.8,6.4,6.2,182.3,15.8,7,10,2024-12-10T06:53:01,2024-12-10T17:18:59,0.32,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-11,69.8,41,54.4,69.8,36.4,53.7,33.2,48.3,0,0,0,,0,0,11.6,6.9,174.2,1024.5,35.3,6.2,182.1,15.9,7,10,2024-12-11T06:53:41,2024-12-11T17:19:15,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-12,73.4,42.8,57.6,73.4,37.5,56.3,31,38.6,0,0,0,,0,0,19.5,11.4,211.6,1020.4,69.5,6.2,175.8,15.3,7,10,2024-12-12T06:54:20,2024-12-12T17:19:32,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-13,71.6,48.2,59.1,71.6,43.3,58.7,32.1,37.3,0,0,0,,0,0,21.3,13.9,337.6,1017.7,20.6,6.2,177.6,15.3,7,10,2024-12-13T06:54:59,2024-12-13T17:19:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-14,60.8,48.2,54.4,60.8,45.1,54.3,39.4,58,0,0,0,,0,0,18.6,13.9,28.5,1022.1,3.8,6.2,174.8,15.1,7,10,2024-12-14T06:55:36,2024-12-14T17:20:11,0.46,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-15,53.6,39.2,45.1,53.6,35.8,42.9,22.8,42.4,0,0,0,,0,0,15.7,9.2,45.7,1028.1,5.2,6.2,186.2,16.2,7,10,2024-12-15T06:56:13,2024-12-15T17:20:32,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-16,64.2,33.6,47.4,64.2,27.5,45.5,17.1,32.3,0,0,0,,0,0,17.9,16.1,182.2,1025.7,0,6.2,180.7,15.7,7,10,2024-12-16T06:56:49,2024-12-16T17:20:55,0.53,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-17,68,41,53,68,36.4,51.3,20,27.6,0,0,0,,0,0,18.1,16.1,166.4,1023.3,64.7,6.2,169,14.5,6,10,2024-12-17T06:57:24,2024-12-17T17:21:19,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-18,60.7,37.4,49.5,60.7,37.4,49.4,16.1,27.2,0,0,0,,0,0,15,9.2,68.8,1023.2,94.9,6.2,165.9,14.2,7,10,2024-12-18T06:57:58,2024-12-18T17:21:45,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-19,71.4,39.2,54.2,71.4,34.2,53.4,20.4,26.9,0,0,0,,0,0,22.6,16.1,196,1020.4,55.7,6.2,172.5,14.8,7,10,2024-12-19T06:58:30,2024-12-19T17:22:12,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-20,69.8,48.2,57.4,69.8,45.9,57,35.6,44.8,0.012,100,4.17,rain,0,0,29.8,23,257.9,1016.3,20.4,6.2,116.6,9.9,4,10,2024-12-20T06:59:02,2024-12-20T17:22:40,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-21,59,44.6,51.9,59,44.1,51.4,40.3,65.2,0,0,0,,0,0,21.3,11.4,336.6,1021.5,4.2,6.2,176.4,15.3,7,10,2024-12-21T06:59:33,2024-12-21T17:23:09,0.69,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-22,59.3,37.4,48.8,59.3,33.7,47.4,34.5,61.6,0,0,0,,0,0,13,6.9,89.2,1022.4,0,6.2,180.1,15.5,7,10,2024-12-22T07:00:02,2024-12-22T17:23:40,0.72,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-23,66.2,35.6,51.3,66.2,33.2,50.9,32.4,50.5,0,0,0,,0,0,21.9,11.4,186.3,1018.8,42.2,6.2,143.1,12.3,5,10,2024-12-23T07:00:30,2024-12-23T17:24:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-24,68.3,46.4,57.1,68.3,42.9,56.6,36.8,48.7,0,0,0,,0,0,16.3,11.4,273.8,1018.1,8.8,6.2,175.3,15.2,7,10,2024-12-24T07:00:57,2024-12-24T17:24:45,0.79,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-25,68.3,39.2,54.7,68.3,39.2,54.7,36.7,52.4,0,0,0,,0,0,19.9,13.9,76,1020.6,2.6,6.2,176.9,15.3,7,10,2024-12-25T07:01:23,2024-12-25T17:25:19,0.82,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-26,71.7,41,57.7,71.7,41,57.6,43,61.8,0,0,0,,0,0,21,20.8,216.5,1019.1,1.5,6.2,174.8,15,7,10,2024-12-26T07:01:48,2024-12-26T17:25:54,0.85,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-27,75.2,46.4,62.4,75.2,41.9,62.2,40,47.1,0,0,0,,0,0,29.1,25.3,227.6,1016.7,34.6,6.2,172.2,14.8,7,10,2024-12-27T07:02:11,2024-12-27T17:26:30,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-28,62.9,46.4,55.8,62.9,46.4,55.7,31,40,0,0,0,,0,0,19.2,13.9,20.1,1021,82.9,6.2,162.6,14,7,10,2024-12-28T07:02:33,2024-12-28T17:27:07,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-29,64.4,44.6,54,64.4,44.6,54,31.3,42.6,0,0,0,,0,0,19.7,6.9,111.7,1021.8,56.9,6.2,176,15.3,7,10,2024-12-29T07:02:53,2024-12-29T17:27:45,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-30,62.6,43.1,53.6,62.6,42.1,53.3,25.8,38.4,0,0,0,,0,0,17.7,11.4,245.4,1019.7,80.7,6.2,133.3,11.6,6,10,2024-12-30T07:03:12,2024-12-30T17:28:24,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2024-12-31,57.5,35.6,48.3,57.5,31.6,47.1,25,40.5,0,0,0,,0,0,17.9,13.9,329.2,1022.1,17.3,6.2,179,15.4,7,10,2024-12-31T07:03:30,2024-12-31T17:29:04,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
