name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2022-03-25,71.6,43.1,57.7,71.6,40.3,57.3,19.4,23.1,0,0,0,,0,0,26.2,13.9,262.1,1016.4,0,6.2,301.8,26.1,10,10,2022-03-25T06:11:34,2022-03-25T18:26:55,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-26,62.9,44.9,54.4,62.9,41.1,53.5,24.6,32.1,0,0,0,,0,0,19.7,9.2,34.1,1023.1,0,6.2,300.2,25.8,10,10,2022-03-26T06:10:27,2022-03-26T18:27:27,0.79,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-27,69.8,46.2,57.6,69.8,46.2,57.6,24.5,29.7,0,0,0,,0,0,15.9,9.2,39.9,1025,0,6.2,300,25.9,10,10,2022-03-27T06:09:19,2022-03-27T18:27:58,0.82,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-28,68,44.6,58.9,68,44.6,58.9,17.2,21.4,0,0,0,,0,0,21.7,11.4,78.1,1025.8,64.4,6.2,283.2,24.4,9,10,2022-03-28T06:08:12,2022-03-28T18:28:29,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-29,75,50,62.6,75,50,62.6,19.8,19.8,0,0,0,,0,0,23.9,16.1,107.6,1023.6,11.4,6.2,297.4,25.6,10,10,2022-03-29T06:07:05,2022-03-29T18:29:00,0.9,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-30,86,57,72.1,82.8,57,71,14.1,11.6,0,0,0,,0,0,35.3,23,217.1,1018,4.8,5.8,298.3,25.6,10,10,2022-03-30T06:05:57,2022-03-30T18:29:32,0.93,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-03-31,87.8,62.6,75,84.1,62.6,73.8,25.2,16.7,0,0,0,,0,0,17.4,13.9,212.1,1018.4,3.5,6,299.5,25.8,10,10,2022-03-31T06:04:51,2022-03-31T18:30:03,0.97,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-01,91.4,59,76.1,87.1,59,74.7,24.8,15.4,0,0,0,,0,0,21.5,13.9,72.7,1021,14.6,6.2,301.5,25.9,10,10,2022-04-01T06:03:44,2022-04-01T18:30:34,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-02,93.2,59,77.4,88.8,59,75.8,22.3,14.1,0,0,0,,0,0,24.2,13.9,188,1019.5,49,6.2,301.9,26.3,10,10,2022-04-02T06:02:37,2022-04-02T18:31:05,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-03,95,62.6,79.5,90.3,62.6,77.4,9.9,9.2,0,0,0,,0,0,30.2,18.3,215.3,1017.2,70.9,6.2,300.7,26,10,10,2022-04-03T06:01:31,2022-04-03T18:31:36,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-04,95.3,59.3,79.4,90.5,59.3,77.3,13.6,11,0,0,0,,0,0,21.9,13.9,41.4,1017,59.2,6.2,306.1,26.4,10,10,2022-04-04T06:00:25,2022-04-04T18:32:07,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-05,91.4,66.2,79.3,87.2,66.2,77.7,17.8,10.4,0,0,0,,0,0,26.8,16.1,75.8,1019,12.7,6.2,309.6,26.7,10,10,2022-04-05T05:59:19,2022-04-05T18:32:39,0.13,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-06,96.8,62.6,81.5,91.7,62.6,79.3,13.5,8.9,0,0,0,,0,0,23,13.9,276.3,1016.3,33.2,6,308.1,26.6,10,10,2022-04-06T05:58:14,2022-04-06T18:33:10,0.16,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-07,89.4,67.8,78.5,85.7,67.8,77.2,11.1,7.9,0,0,0,,0,0,23,11.4,291.9,1017.5,16,5.9,318.1,27.4,10,10,2022-04-07T05:57:09,2022-04-07T18:33:41,0.2,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-08,93.2,62.6,79.4,88.8,62.6,77.6,25,13.8,0,0,0,,0,0,21.7,9.2,149,1018,53.6,6.2,303,26.3,10,10,2022-04-08T05:56:04,2022-04-08T18:34:13,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-09,89.2,64.4,77.9,85.4,64.4,76.6,22.7,14.2,0,0,0,,0,0,27.5,13.9,25.1,1015,24.5,6.1,313.1,27.1,10,10,2022-04-09T05:54:59,2022-04-09T18:34:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-10,91.5,60.8,76,87.3,60.8,74.8,19.9,13.3,0,0,0,,0,0,23.9,25.3,122.4,1016,60.5,6,289.9,25.1,9,10,2022-04-10T05:53:56,2022-04-10T18:35:16,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-11,96.9,66.2,83.5,92.7,66.2,81,24.2,14,0,0,0,,0,0,25.5,23,255.2,1013.3,20.2,5.5,297.8,25.8,10,10,2022-04-11T05:52:52,2022-04-11T18:35:47,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-12,84.2,71.6,78.9,81.3,71.6,77.6,15.8,9.5,0,0,0,,0,0,23.9,11.4,44.3,1012.9,36.5,5.9,300.9,25.9,10,10,2022-04-12T05:51:49,2022-04-12T18:36:19,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-13,93.2,62.7,78.1,88.8,62.7,76.5,15.4,10.5,0,0,0,,0,0,24.6,16.1,109.3,1012.6,20.9,5.8,316.6,27.3,10,10,2022-04-13T05:50:47,2022-04-13T18:36:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-14,93.2,68,80.3,88.6,68,78.6,28,15.4,0,0,0,,0,0,27.1,13.9,320.8,1011.2,30,5.6,296.5,25.7,10,10,2022-04-14T05:49:45,2022-04-14T18:37:23,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-15,84.2,60.8,72.6,81.3,60.8,72.1,28.7,19.8,0,0,0,,0,0,23.9,11.4,25.2,1013.7,2.3,5.9,324,27.8,10,10,2022-04-15T05:48:43,2022-04-15T18:37:55,0.45,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-16,87.9,60.8,75.4,84.2,60.8,74.2,22.9,15.5,0,0,0,,0,0,19.2,13.9,9.8,1014.2,0,6.2,322.4,27.8,10,10,2022-04-16T05:47:43,2022-04-16T18:38:28,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-17,87.9,60.6,76.6,84.4,60.6,75.5,10,9.2,0,0,0,,0,0,18.1,11.4,34.2,1015.7,0,6.2,330.1,28.7,10,10,2022-04-17T05:46:42,2022-04-17T18:39:00,0.52,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-18,91,64.4,77.1,86.8,64.4,75.7,21.7,12.9,0,0,0,,0,0,19.2,13.9,126.6,1017,55.7,6.2,315.2,27.4,10,10,2022-04-18T05:45:43,2022-04-18T18:39:32,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-19,95,64.4,82,91.1,64.4,79.7,22.7,12.1,0,0,0,,0,0,32.2,13.9,209.4,1014.3,69.1,5.9,292.6,25.3,10,10,2022-04-19T05:44:44,2022-04-19T18:40:05,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-20,87.9,69.6,80.4,84.2,69.6,78.8,31.6,17.6,0,0,0,,0,0,28.4,13.9,2.1,1013.4,29.3,6.1,319.4,27.7,10,10,2022-04-20T05:43:46,2022-04-20T18:40:38,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-21,85.6,66,75.2,82.3,66,74.4,30.2,20.5,0,0,0,,0,0,22.8,11.4,54.2,1015.1,35.6,5.9,300.3,26.1,9,10,2022-04-21T05:42:48,2022-04-21T18:41:11,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-22,87.8,62.9,76.6,84.1,62.9,75.2,22.8,14,0.004,100,4.17,rain,0,0,26.6,16.1,82.1,1015.8,29.1,6.2,310.2,26.8,10,10,2022-04-22T05:41:51,2022-04-22T18:41:44,0.7,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-23,89.6,64.4,74.8,86.1,64.4,74,38.1,33.1,0.579,100,50,rain,0,0,31.3,18.3,180.1,1013.1,80.3,6,224.5,19.3,8,30,2022-04-23T05:40:55,2022-04-23T18:42:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-24,85.8,60.4,70.7,83.1,60.4,70.2,55.5,65.2,0.15,100,16.67,rain,0,0,32.4,32.2,197.5,1011.5,39.8,6,318.9,27.7,10,10,2022-04-24T05:40:00,2022-04-24T18:42:50,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-25,82.2,60.8,70.2,81.9,60.8,70.2,55.1,61.1,0.024,100,16.67,rain,0,0,23,20.8,61.3,1011.5,13.9,6.2,311.9,26.8,10,30,2022-04-25T05:39:05,2022-04-25T18:43:24,0.81,Rain,Clear conditions throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-26,82.4,64.5,73.1,80.8,64.5,72.9,52.8,51.7,0.028,100,8.33,rain,0,0,14.3,11.4,43.3,1013.5,9.8,5.5,312,26.8,10,10,2022-04-26T05:38:12,2022-04-26T18:43:57,0.84,Rain,Clear conditions throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-27,86,64.5,75.8,82.7,64.5,74.8,43.3,34.7,0.032,100,25,rain,0,0,24.2,16.1,94.5,1014.3,26,6.2,295.2,25.4,10,10,2022-04-27T05:37:19,2022-04-27T18:44:31,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-28,77,59.3,67.2,77,59.3,67.2,57.5,72.2,0.04,100,20.83,rain,0,0,24.8,11.4,49.8,1014.7,59.2,6.2,206,17.9,8,10,2022-04-28T05:36:27,2022-04-28T18:45:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-29,82.4,60.8,72.3,81.5,60.8,72,53.2,53.9,0,0,0,,0,0,19,9.2,42.3,1016,12.7,6.2,320.8,27.6,10,10,2022-04-29T05:35:36,2022-04-29T18:45:39,0.95,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-04-30,93.2,62.9,79.2,88.7,62.9,77.4,44.5,34.7,0,0,0,,0,0,17.4,18.3,205.7,1015.3,15.7,6.2,325.9,28.2,10,10,2022-04-30T05:34:46,2022-04-30T18:46:13,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-01,89.9,75.2,82.5,85.8,75.2,80.6,32.8,17.1,0,0,0,,0,0,31.1,20.8,301.9,1012.9,0,5.5,338,29.2,10,10,2022-05-01T05:33:56,2022-05-01T18:46:47,0.02,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-02,87.8,64.4,77.2,84.2,64.4,76.1,34.3,22.4,0,0,0,,0,0,20.6,16.1,301,1014.9,0,6.2,337.5,29.2,10,10,2022-05-02T05:33:08,2022-05-02T18:47:22,0.05,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-03,96.8,62.6,81.6,92.1,62.6,79.2,29.3,17.6,0,0,0,,0,0,23,18.3,223.7,1014.5,11.8,6.2,335.9,28.9,10,10,2022-05-03T05:32:21,2022-05-03T18:47:56,0.08,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-04,100.4,73.5,89,94.8,73.5,85.6,26.8,12.1,0.004,100,4.17,rain,0,0,33.1,25.3,258,1013.2,22.7,6,321.3,27.6,10,10,2022-05-04T05:31:35,2022-05-04T18:48:31,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-05,89.6,73.4,81.1,85.6,73.4,79.5,34,19.3,0,0,0,,0,0,22.4,16.1,353.2,1013.1,13,6,320.6,27.8,10,10,2022-05-05T05:30:49,2022-05-05T18:49:05,0.15,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-06,82.4,66.2,73.7,80,66.2,73.3,31.3,21.3,0,0,0,,0,0,22.6,13.9,25.4,1012.3,0,6.2,338.9,29.3,10,10,2022-05-06T05:30:05,2022-05-06T18:49:40,0.18,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-07,82.5,62.6,72.1,80,62.6,71.7,31.6,23.2,0,0,0,,0,0,18.6,11.4,39.2,1014.6,0,6.2,339.9,29.3,10,10,2022-05-07T05:29:22,2022-05-07T18:50:14,0.21,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-08,86,62.9,75.1,82.7,62.9,74.2,24.9,16.1,0,0,0,,0,0,21.9,9.2,52.2,1016.8,7.2,6.2,337.2,29,10,10,2022-05-08T05:28:40,2022-05-08T18:50:49,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-09,86,62.6,76.3,82.7,62.6,75.1,26.2,16.2,0,0,0,,0,0,15.9,11.4,58.4,1017.5,3.8,6.2,341.4,29.3,10,10,2022-05-09T05:27:59,2022-05-09T18:51:24,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-10,93.2,66.2,81,88.7,66.2,78.8,21,12.2,0,0,0,,0,0,30.2,23,262.3,1015.3,0,6.2,341.7,29.4,10,10,2022-05-10T05:27:19,2022-05-10T18:51:59,0.31,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-11,93.2,69.6,81,88.6,69.6,79.1,28.4,15.7,0,0,0,,0,0,19.9,11.4,21.7,1017,0,6.2,343,29.6,10,10,2022-05-11T05:26:40,2022-05-11T18:52:34,0.34,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-12,89.9,65.8,80.4,85.9,65.8,78.4,21.9,12.2,0,0,0,,0,0,19.7,13.9,6.5,1019,0,6.2,341,29.4,10,10,2022-05-12T05:26:03,2022-05-12T18:53:08,0.38,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-13,93.2,69.6,82,88.7,69.6,79.9,28.6,14.8,0,0,0,,0,0,24.6,13.9,343.5,1019.8,0,6.2,337.8,29,10,10,2022-05-13T05:25:26,2022-05-13T18:53:43,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-14,91.4,69.6,81.2,87.3,69.6,79.4,33.6,18.2,0,0,0,,0,0,24.4,9.2,29.1,1019.5,0,6.2,339.9,29.4,10,10,2022-05-14T05:24:51,2022-05-14T18:54:18,0.44,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-15,98.6,66,84.4,93.1,66,81.8,23.4,12.6,0,0,0,,0,0,16.8,9.2,138.1,1017.9,0,6.2,342.3,29.6,10,10,2022-05-15T05:24:17,2022-05-15T18:54:52,0.47,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-16,95,73.4,84.9,90.6,73.4,82.5,35.7,17.8,0,0,0,,0,0,20.6,11.4,36.7,1017.4,0,3.7,338.2,29.5,10,10,2022-05-16T05:23:44,2022-05-16T18:55:27,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-17,98.9,73.5,86.8,93.5,73.5,84.1,33,16.6,0,0,0,,0,0,20.6,18.3,197.1,1015.4,3.6,4.1,337.3,29.3,10,10,2022-05-17T05:23:13,2022-05-17T18:56:01,0.54,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-18,100.7,77,90.4,94.7,77,86.7,23.2,10.6,0,0,0,,0,0,25.1,20.8,288.9,1013.6,0.1,4,340.6,29.6,10,10,2022-05-18T05:22:42,2022-05-18T18:56:35,0.58,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-19,102.2,73,90.7,95.9,73,86.8,18.5,9.1,0,0,0,,0,0,23,13.9,265.4,1015,6.1,6.1,341.8,29.6,10,10,2022-05-19T05:22:13,2022-05-19T18:57:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-20,104,80.6,92.9,97.4,78.7,88.4,20.1,7.9,0,0,0,,0,0,20.1,16.1,343.4,1014.3,0,6.2,341.4,29.6,10,10,2022-05-20T05:21:46,2022-05-20T18:57:43,0.65,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-21,98.4,77,87.6,93.3,77,84.5,31.8,14.1,0,0,0,,0,0,24.8,16.1,65.4,1015.9,0,4.5,340.6,29.6,10,10,2022-05-21T05:21:19,2022-05-21T18:58:17,0.68,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-22,105.8,76.6,91.7,100.5,76.6,88.3,34.8,13.9,0,0,0,,0,0,26.4,18.3,237.1,1012.6,7,4.1,334.4,29.1,10,10,2022-05-22T05:20:54,2022-05-22T18:58:50,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-23,93.2,77,83.4,88.6,77,81.2,34.9,18.2,0,0,0,,0,0,25.5,20.8,337.4,1011.4,0.6,5.6,337.1,29.1,10,10,2022-05-23T05:20:30,2022-05-23T18:59:24,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-24,87.8,69.8,79.8,84.1,69.8,78.1,33.3,19.7,0,0,0,,0,0,18.8,6.9,24.2,1014.3,0.1,6.2,339.4,29.4,10,10,2022-05-24T05:20:07,2022-05-24T18:59:57,0.79,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-25,95,73.4,84,90.2,73.4,81.7,27.6,13.1,0,0,0,,0,0,27.3,16.1,63.2,1015.5,2.4,5.4,336.6,29,10,10,2022-05-25T05:19:46,2022-05-25T19:00:29,0.82,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-26,95,75.5,85.2,90.2,75.5,82.5,30.8,14.4,0,0,0,,0,0,31.8,20.8,64.9,1015.2,0,4.9,338.1,29.2,10,10,2022-05-26T05:19:25,2022-05-26T19:01:01,0.86,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-27,93.2,71.4,82.8,88.9,71.4,80.7,33.1,17,0,0,0,,0,0,31.5,18.3,88.8,1014.3,5.3,6.2,338.8,29.3,10,10,2022-05-27T05:19:07,2022-05-27T19:01:33,0.89,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-28,98.6,75,87.2,93.1,75,84.3,20.9,10.1,0,0,0,,0,0,27.3,16.1,104.9,1012.7,0.8,6.2,338.5,29.4,10,10,2022-05-28T05:18:49,2022-05-28T19:02:05,0.93,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-29,100.4,69.9,88.5,94.6,69.9,85.1,25.8,12.7,0,0,0,,0,0,23,13.9,4.7,1012.7,2.3,6.2,342.3,29.8,10,10,2022-05-29T05:18:33,2022-05-29T19:02:36,0.96,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-30,101.8,78.8,90.5,95.6,78.6,86.5,21.1,8.5,0,0,0,,0,0,28.6,13.9,86.5,1013.6,0,6.1,342,29.8,10,10,2022-05-30T05:18:18,2022-05-30T19:03:07,0,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-05-31,102,73.4,89.5,95.6,73.4,85.8,19.5,8.5,0,0,0,,0,0,28,13.9,123.3,1012.6,2.7,6.1,338.7,29.1,10,10,2022-05-31T05:18:05,2022-05-31T19:03:37,0.03,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-01,103.8,75.8,90.6,97.3,75.8,86.8,19.5,8.2,0,0,0,,0,0,32,23,126.2,1010.4,0,8,339,29.2,10,10,2022-06-01T05:17:53,2022-06-01T19:04:07,0.06,Clear,Clear conditions throughout the day.,clear-day,"40394099999,remote,OEHL"
"Hail, Saudi Arabia",2022-06-02,103.6,74.8,92,98.3,74.8,88.1,22.5,8.7,0,0,0,,0,0,30.4,18.3,177.2,1012.3,21.8,6.2,334.4,28.9,10,10,2022-06-02T05:17:42,2022-06-02T19:04:36,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-03,105.8,73.4,91.9,100.3,73.4,88.1,24.1,9.4,0,0,0,,0,0,23,20.8,190.4,1013.7,6.9,6.2,338.6,29.2,10,10,2022-06-03T05:17:32,2022-06-03T19:05:04,0.13,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-04,104,75.2,92.7,97,75.2,88.3,11.8,6.1,0,0,0,,0,0,22.1,13.9,184.6,1013.7,37.8,6.2,337,29.1,10,10,2022-06-04T05:17:24,2022-06-04T19:05:32,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-05,105.8,75,93.1,99.8,75,89.1,27.6,12,0,0,0,,0,0,22.1,13.9,191.2,1012.7,34.7,6.2,338.7,29.3,10,10,2022-06-05T05:17:17,2022-06-05T19:06:00,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-06,107.7,73.5,94,104.8,73.5,90.5,36.1,14.8,0,0,0,,0,0,20.6,13.9,208.1,1010.8,19.9,6.2,339.6,29.4,10,10,2022-06-06T05:17:11,2022-06-06T19:06:26,0.23,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-07,107.6,78.9,95,102.9,78.9,90.8,37.6,14.5,0,0,0,,0,0,18.8,13.9,14,1009.9,0.1,6.1,336.3,29.1,10,10,2022-06-07T05:17:07,2022-06-07T19:06:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-08,105.9,80.6,94.8,100.5,79,90.5,36.1,14,0,0,0,,0,0,18.6,16.1,24.8,1012.2,0,6.2,334.6,28.9,10,10,2022-06-08T05:17:04,2022-06-08T19:07:18,0.3,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-09,104,80.6,94.4,98.5,78.8,90,32.9,11.9,0,0,0,,0,0,23,16.1,19.4,1013.1,0,6.2,333.4,28.9,10,10,2022-06-09T05:17:02,2022-06-09T19:07:42,0.33,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-10,104,79.1,93.2,99.2,78.9,89.1,35.2,13.5,0,0,0,,0,0,19.2,11.4,40.3,1014.2,0,6.2,332.1,28.9,10,10,2022-06-10T05:17:01,2022-06-10T19:08:06,0.36,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-11,105.8,77.3,93.3,100.5,77.3,89.4,36.4,14.3,0,0,0,,0,0,20.1,20.8,29.8,1013.3,0,6.2,331.2,28.7,10,10,2022-06-11T05:17:02,2022-06-11T19:08:29,0.4,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-12,104,82.4,93.5,98.7,80,89.2,34,12.7,0,0,0,,0,0,19.5,13.9,30.4,1010.5,0,6.2,334,28.9,10,10,2022-06-12T05:17:04,2022-06-12T19:08:51,0.43,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-13,105.8,71.9,91.3,100.3,71.9,88,38.5,16.8,0,0,0,,0,0,29.8,16.1,63,1010,0,5.9,332.5,28.9,10,10,2022-06-13T05:17:07,2022-06-13T19:09:12,0.46,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-14,102.2,82,92.2,97.8,80,88.6,41.6,17.8,0,0,0,,0,0,16.6,16.1,16.2,1011.5,0,4.9,332.3,28.8,10,10,2022-06-14T05:17:11,2022-06-14T19:09:32,0.5,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-15,104,82.4,92.9,98.7,80.4,88.9,40.3,17.1,0,0,0,,0,0,23,16.1,24.8,1011.8,0,6.2,332.8,28.8,10,10,2022-06-15T05:17:17,2022-06-15T19:09:52,0.53,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2022-06-16,106.1,80.9,94.4,101.2,79.4,90.5,39.8,15.7,0,0,0,,0,0,26.2,20.8,99.6,1011.5,0,6.2,330.4,28.5,10,10,2022-06-16T05:17:24,2022-06-16T19:10:10,0.56,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
